,cluster,state,fips
452,0,Georgia,13145
453,0,Georgia,13047
454,0,Georgia,13033
455,0,Georgia,13257
456,0,Georgia,13253
457,0,Georgia,13235
458,0,Georgia,13205
459,0,Georgia,13199
460,0,Georgia,13193
461,0,Georgia,13159
462,0,Georgia,13155
463,0,Georgia,13133
464,0,Georgia,13111
465,0,Georgia,13081
466,0,Georgia,13071
467,0,Georgia,13039
468,0,Georgia,13029
469,0,Georgia,13017
470,0,Georgia,13007
471,0,Georgia,13317
472,0,Georgia,13311
473,0,Georgia,13299
474,0,Georgia,13275
475,0,Georgia,13269
476,0,Georgia,13183
477,0,Georgia,13169
478,0,Georgia,13157
479,0,Georgia,13091
480,0,Georgia,13087
481,0,Georgia,13279
482,0,Georgia,13189
483,0,Georgia,13143
484,0,Georgia,13119
485,0,Georgia,13037
486,0,Georgia,13293
487,0,Georgia,13147
488,0,Georgia,13137
489,0,Georgia,13053
490,0,Georgia,13309
491,0,Georgia,13297
492,0,Georgia,13231
493,0,Georgia,13213
494,0,Georgia,13165
495,0,Georgia,13031
496,0,Georgia,13043
497,0,Georgia,13027
498,0,Georgia,13005
499,0,Georgia,13301
500,0,Georgia,13263
501,0,Georgia,13249
502,0,Georgia,13191
503,0,Georgia,13167
504,0,Georgia,13163
505,0,Georgia,13123
506,0,Georgia,13093
507,0,Georgia,13083
508,0,Georgia,13075
509,0,Georgia,13061
510,0,Georgia,13023
511,0,Georgia,13019
512,0,Georgia,13011
513,0,Georgia,13001
514,0,Georgia,13319
515,0,Georgia,13315
516,0,Georgia,13307
517,0,Georgia,13295
518,0,Georgia,13259
519,0,Georgia,13251
520,0,Georgia,13241
521,0,Georgia,13221
522,0,Georgia,13131
523,0,Georgia,13107
524,0,Georgia,13291
525,0,Georgia,13237
526,0,Georgia,13173
527,0,Georgia,13271
528,0,Georgia,13281
529,0,Georgia,13239
530,0,Georgia,13197
531,0,Georgia,13105
532,0,Georgia,13305
533,0,Georgia,13079
534,0,Georgia,13283
535,0,Georgia,13161
536,0,Georgia,13101
537,0,Georgia,13025
538,0,Georgia,13003
539,0,Georgia,13141
540,0,Georgia,13209
541,0,Georgia,13109
542,0,Georgia,13265
543,0,Georgia,13125
544,0,Hawaii,15003
545,0,Hawaii,15007
546,0,Hawaii,15009
547,0,Hawaii,15001
548,0,Hawaii,15005
549,0,Idaho,16001
550,0,Idaho,16081
551,0,Idaho,16013
552,0,Idaho,16065
553,0,Idaho,16083
554,0,Idaho,16055
555,0,Idaho,16027
556,0,Idaho,16011
557,0,Idaho,16085
558,0,Idaho,16031
559,0,Idaho,16005
560,0,Idaho,16075
561,0,Idaho,16069
562,0,Idaho,16051
563,0,Idaho,16049
564,0,Idaho,16043
565,0,Idaho,16037
566,0,Idaho,16045
567,0,Idaho,16063
568,0,Idaho,16019
569,0,Idaho,16073
570,0,Idaho,16067
571,0,Idaho,16053
572,0,Idaho,16039
573,0,Idaho,16017
574,0,Idaho,16025
575,0,Idaho,16003
576,0,Idaho,16057
577,0,Idaho,16047
578,0,Idaho,16087
579,0,Idaho,16029
580,0,Idaho,16077
581,0,Idaho,16059
582,0,Idaho,16009
583,0,Idaho,16041
584,0,Idaho,16015
585,0,Idaho,16035
586,0,Idaho,16021
587,0,Idaho,16071
588,0,Idaho,16007
589,0,Idaho,16079
590,0,Idaho,16061
591,0,Idaho,16033
592,0,Idaho,16023
593,0,Illinois,17031
594,0,Illinois,17111
595,0,Illinois,17089
596,0,Illinois,17097
597,0,Illinois,17203
598,0,Illinois,17163
599,0,Illinois,17167
600,0,Illinois,17043
601,0,Illinois,17035
602,0,Illinois,17201
603,0,Illinois,17195
604,0,Illinois,17027
605,0,Illinois,17197
606,0,Illinois,17143
607,0,Illinois,17199
608,0,Illinois,17189
609,0,Illinois,17119
610,0,Illinois,17099
611,0,Illinois,17093
612,0,Illinois,17091
613,0,Illinois,17077
614,0,Illinois,17113
615,0,Illinois,17021
616,0,Illinois,17001
617,0,Illinois,17037
618,0,Illinois,17177
619,0,Illinois,17161
620,0,Illinois,17105
621,0,Illinois,17085
622,0,Illinois,17019
623,0,Illinois,17133
624,0,Illinois,17063
625,0,Illinois,17137
626,0,Illinois,17123
627,0,Illinois,17041
628,0,Illinois,17179
629,0,Illinois,17055
630,0,Illinois,17075
631,0,Illinois,17073
632,0,Illinois,17011
633,0,Illinois,17115
634,0,Illinois,17051
635,0,Illinois,17015
636,0,Illinois,17135
637,0,Illinois,17129
638,0,Illinois,17095
639,0,Illinois,17005
640,0,Illinois,17165
641,0,Illinois,17157
642,0,Illinois,17121
643,0,Illinois,17033
644,0,Illinois,17023
645,0,Illinois,17141
646,0,Illinois,17053
647,0,Illinois,17183
648,0,Illinois,17127
649,0,Illinois,17147
650,0,Illinois,17139
651,0,Illinois,17131
652,0,Illinois,17117
653,0,Illinois,17107
654,0,Illinois,17083
655,0,Illinois,17049
656,0,Illinois,17039
657,0,Illinois,17149
658,0,Illinois,17125
659,0,Illinois,17103
660,0,Illinois,17079
661,0,Illinois,17059
662,0,Illinois,17013
663,0,Illinois,17007
664,0,Illinois,17185
665,0,Illinois,17081
666,0,Illinois,17173
667,0,Illinois,17159
668,0,Illinois,17101
669,0,Illinois,17029
670,0,Illinois,17175
671,0,Illinois,17067
672,0,Illinois,17169
673,0,Illinois,17153
674,0,Illinois,17061
675,0,Illinois,17057
676,0,Illinois,17187
677,0,Illinois,17145
678,0,Illinois,17109
679,0,Illinois,17087
680,0,Illinois,17025
681,0,Illinois,17181
682,0,Illinois,17003
683,0,Illinois,17191
684,0,Illinois,17071
685,0,Illinois,17065
686,0,Illinois,17193
687,0,Illinois,17017
688,0,Illinois,17069
689,0,Illinois,17009
690,0,Illinois,17151
691,0,Illinois,17047
692,0,Illinois,17155
693,0,Illinois,17045
694,0,Illinois,17171
695,0,Indiana,18097
696,0,Indiana,18063
697,0,Indiana,18113
698,0,Indiana,18011
699,0,Indiana,18001
700,0,Indiana,18141
701,0,Indiana,18081
702,0,Indiana,18067
703,0,Indiana,18179
704,0,Indiana,18091
705,0,Indiana,18057
706,0,Indiana,18043
707,0,Indiana,18005
708,0,Indiana,18089
709,0,Indiana,18047
710,0,Indiana,18095
711,0,Indiana,18079
712,0,Indiana,18041
713,0,Indiana,18019
714,0,Indiana,18177
715,0,Indiana,18157
716,0,Indiana,18119
717,0,Indiana,18167
718,0,Indiana,18163
719,0,Indiana,18145
720,0,Indiana,18053
721,0,Indiana,18003
722,0,Indiana,18175
723,0,Indiana,18103
724,0,Indiana,18061
725,0,Indiana,18059
726,0,Indiana,18039
727,0,Indiana,18035
728,0,Indiana,18159
729,0,Indiana,18143
730,0,Indiana,18137
731,0,Indiana,18133
732,0,Indiana,18109
733,0,Indiana,18105
734,0,Indiana,18037
735,0,Indiana,18173
736,0,Indiana,18153
737,0,Indiana,18149
738,0,Indiana,18127
739,0,Indiana,18115
740,0,Indiana,18107
741,0,Indiana,18093
742,0,Indiana,18071
743,0,Indiana,18051
744,0,Indiana,18031
745,0,Indiana,18029
746,0,Indiana,18013
747,0,Indiana,18139
748,0,Indiana,18073
749,0,Indiana,18033
750,0,Indiana,18171
751,0,Indiana,18129
752,0,Indiana,18117
753,0,Indiana,18099
754,0,Indiana,18045
755,0,Indiana,18183
756,0,Indiana,18135
757,0,Indiana,18087
758,0,Indiana,18085
759,0,Indiana,18069
760,0,Indiana,18065
761,0,Indiana,18049
762,0,Indiana,18023
763,0,Indiana,18015
764,0,Indiana,18181
765,0,Indiana,18169
766,0,Indiana,18165
767,0,Indiana,18155
768,0,Indiana,18111
769,0,Indiana,18025
770,0,Indiana,18151
771,0,Indiana,18083
772,0,Indiana,18055
773,0,Indiana,18021
774,0,Indiana,18077
775,0,Indiana,18017
776,0,Indiana,18075
777,0,Indiana,18147
778,0,Indiana,18009
779,0,Indiana,18121
780,0,Indiana,18161
781,0,Indiana,18101
782,0,Indiana,18027
783,0,Indiana,18131
784,0,Indiana,18123
785,0,Indiana,18125
786,0,Indiana,18007
787,0,Iowa,19103
788,0,Iowa,19155
789,0,Iowa,19027
790,0,Iowa,19085
791,0,Iowa,19049
792,0,Iowa,19153
793,0,Iowa,19005
794,0,Iowa,19013
795,0,Iowa,19001
796,0,Iowa,19191
797,0,Iowa,19183
798,0,Iowa,19139
799,0,Iowa,19061
800,0,Iowa,19169
801,0,Iowa,19113
802,0,Iowa,19087
803,0,Iowa,19065
804,0,Iowa,19193
805,0,Iowa,19171
806,0,Iowa,19167
807,0,Iowa,19163
808,0,Iowa,19157
809,0,Iowa,19109
810,0,Iowa,19033
811,0,Iowa,19179
812,0,Iowa,19081
813,0,Iowa,19181
814,0,Iowa,19099
815,0,Iowa,19031
816,0,Iowa,19019
817,0,Iowa,19011
818,0,Iowa,19145
819,0,Iowa,19133
820,0,Iowa,19123
821,0,Iowa,19057
822,0,Iowa,19043
823,0,Iowa,19007
824,0,Iowa,19197
825,0,Iowa,19187
826,0,Iowa,19137
827,0,Iowa,19127
828,0,Iowa,19095
829,0,Iowa,19083
830,0,Iowa,19059
831,0,Iowa,19045
832,0,Iowa,19023
833,0,Iowa,19173
834,0,Iowa,19165
835,0,Iowa,19107
836,0,Iowa,19015
837,0,Iowa,19177
838,0,Iowa,19105
839,0,Iowa,19097
840,0,Iowa,19077
841,0,Iowa,19047
842,0,Iowa,19009
843,0,Iowa,19041
844,0,Iowa,19131
845,0,Iowa,19121
846,0,Iowa,19141
847,0,Iowa,19101
848,0,Iowa,19017
849,0,Iowa,19149
850,0,Iowa,19119
851,0,Iowa,19115
852,0,Iowa,19129
853,0,Iowa,19111
854,0,Iowa,19089
855,0,Iowa,19075
856,0,Iowa,19079
857,0,Iowa,19039
858,0,Iowa,19189
859,0,Iowa,19125
860,0,Iowa,19069
861,0,Iowa,19037
862,0,Iowa,19073
863,0,Iowa,19055
864,0,Iowa,19021
865,0,Iowa,19195
866,0,Iowa,19175
867,0,Iowa,19143
868,0,Iowa,19029
869,0,Iowa,19091
870,0,Iowa,19035
871,0,Iowa,19151
872,0,Iowa,19051
873,0,Iowa,19185
874,0,Iowa,19161
875,0,Iowa,19067
876,0,Iowa,19025
877,0,Iowa,19135
878,0,Iowa,19147
879,0,Iowa,19071
880,0,Iowa,19093
881,0,Iowa,19063
882,0,Iowa,19117
883,0,Iowa,19003
884,0,Iowa,19159
885,0,Iowa,19053
886,0,Kansas,20091
887,0,Kansas,20209
888,0,Kansas,20015
889,0,Kansas,20059
890,0,Kansas,20057
891,0,Kansas,20045
892,0,Kansas,20103
893,0,Kansas,20173
894,0,Kansas,20127
895,0,Kansas,20107
896,0,Kansas,20021
897,0,Kansas,20161
898,0,Kansas,20155
899,0,Kansas,20123
900,0,Kansas,20085
901,0,Kansas,20111
902,0,Kansas,20011
903,0,Kansas,20207
904,0,Kansas,20149
905,0,Kansas,20043
906,0,Kansas,20177
907,0,Kansas,20133
908,0,Kansas,20037
909,0,Kansas,20191
910,0,Kansas,20087
911,0,Kansas,20143
912,0,Kansas,20139
913,0,Kansas,20113
914,0,Kansas,20079
915,0,Kansas,20063
916,0,Kansas,20031
917,0,Kansas,20027
918,0,Kansas,20121
919,0,Kansas,20189
920,0,Kansas,20185
921,0,Kansas,20125
922,0,Kansas,20055
923,0,Kansas,20169
924,0,Kansas,20005
925,0,Kansas,20099
926,0,Kansas,20019
927,0,Kansas,20009
928,0,Kansas,20151
929,0,Kansas,20035
930,0,Kansas,20029
931,0,Kansas,20141
932,0,Kansas,20115
933,0,Kansas,20089
934,0,Kansas,20073
935,0,Kansas,20197
936,0,Kansas,20157
937,0,Kansas,20061
938,0,Kansas,20129
939,0,Kansas,20175
940,0,Kansas,20171
941,0,Kansas,20163
942,0,Kansas,20007
943,0,Kansas,20147
944,0,Kansas,20075
945,0,Kansas,20051
946,0,Kansas,20187
947,0,Kansas,20093
948,0,Kansas,20041
949,0,Kansas,20183
950,0,Kansas,20205
951,0,Kansas,20181
952,0,Kansas,20017
953,0,Kansas,20179
954,0,Kansas,20081
955,0,Kansas,20047
956,0,Kansas,20159
957,0,Kansas,20097
958,0,Kansas,20069
959,0,Kansas,20025
960,0,Kansas,20119
961,0,Kansas,20067
962,0,Kansas,20131
963,0,Kansas,20023
964,0,Kansas,20077
965,0,Kansas,20137
966,0,Kansas,20053
967,0,Kansas,20013
968,0,Kansas,20003
969,0,Kansas,20135
970,0,Kansas,20195
971,0,Kansas,20101
972,0,Kansas,20083
973,0,Kansas,20033
974,0,Kansas,20145
975,0,Kansas,20201
976,0,Kansas,20001
977,0,Kansas,20193
978,0,Kansas,20117
979,0,Kansas,20109
980,0,Kansas,20049
981,0,Kansas,20165
982,0,Kansas,20095
983,0,Kansas,20065
984,0,Kansas,20167
985,0,Kansas,20105
986,0,Kansas,20071
987,0,Kansas,20039
988,0,Kansas,20203
989,0,Kansas,20199
990,0,Kansas,20153
991,0,Kentucky,21067
992,0,Kentucky,21111
993,0,Kentucky,21097
994,0,Kentucky,21173
995,0,Kentucky,21179
996,0,Kentucky,21017
997,0,Kentucky,21049
998,0,Kentucky,21143
999,0,Kentucky,21227
1000,0,Kentucky,21117
1001,0,Kentucky,21073
1002,0,Kentucky,21209
1003,0,Kentucky,21199
1004,0,Kentucky,21101
1005,0,Kentucky,21059
1006,0,Kentucky,21047
1007,0,Kentucky,21035
1008,0,Kentucky,21215
1009,0,Kentucky,21151
1010,0,Kentucky,21005
1011,0,Kentucky,21185
1012,0,Kentucky,21113
1013,0,Kentucky,21093
1014,0,Kentucky,21025
1015,0,Kentucky,21003
1016,0,Kentucky,21141
1017,0,Kentucky,21213
1018,0,Kentucky,21177
1019,0,Kentucky,21165
1020,0,Kentucky,21145
1021,0,Kentucky,21159
1022,0,Kentucky,21231
1023,0,Kentucky,21147
1024,0,Kentucky,21125
1025,0,Kentucky,21085
1026,0,Kentucky,21233
1027,0,Kentucky,21225
1028,0,Kentucky,21167
1029,0,Kentucky,21161
1030,0,Kentucky,21107
1031,0,Kentucky,21015
1032,0,Kentucky,21239
1033,0,Kentucky,21123
1034,0,Kentucky,21037
1035,0,Kentucky,21029
1036,0,Kentucky,21229
1037,0,Kentucky,21211
1038,0,Kentucky,21181
1039,0,Kentucky,21081
1040,0,Kentucky,21071
1041,0,Kentucky,21041
1042,0,Kentucky,21031
1043,0,Kentucky,21027
1044,0,Kentucky,21023
1045,0,Kentucky,21021
1046,0,Kentucky,21217
1047,0,Kentucky,21135
1048,0,Kentucky,21019
1049,0,Kentucky,21157
1050,0,Kentucky,21155
1051,0,Kentucky,21207
1052,0,Kentucky,21203
1053,0,Kentucky,21197
1054,0,Kentucky,21127
1055,0,Kentucky,21103
1056,0,Kentucky,21091
1057,0,Kentucky,21083
1058,0,Kentucky,21061
1059,0,Kentucky,21009
1060,0,Kentucky,21191
1061,0,Kentucky,21163
1062,0,Kentucky,21137
1063,0,Kentucky,21057
1064,0,Kentucky,21055
1065,0,Kentucky,21011
1066,0,Kentucky,21193
1067,0,Kentucky,21183
1068,0,Kentucky,21053
1069,0,Kentucky,21033
1070,0,Kentucky,21195
1071,0,Kentucky,21171
1072,0,Kentucky,21149
1073,0,Kentucky,21133
1074,0,Kentucky,21131
1075,0,Kentucky,21115
1076,0,Kentucky,21089
1077,0,Kentucky,21043
1078,0,Kentucky,21001
1079,0,Kentucky,21219
1080,0,Kentucky,21099
1081,0,Kentucky,21087
1082,0,Kentucky,21235
1083,0,Kentucky,21109
1084,0,Kentucky,21007
1085,0,Kentucky,21121
1086,0,Kentucky,21223
1087,0,Kentucky,21205
1088,0,Kentucky,21119
1089,0,Kentucky,21077
1090,0,Kentucky,21069
1091,0,Kentucky,21221
1092,0,Kentucky,21189
1093,0,Kentucky,21175
1094,0,Kentucky,21139
1095,0,Kentucky,21079
1096,0,Kentucky,21045
1097,0,Kentucky,21075
1098,0,Kentucky,21051
1099,0,Kentucky,21105
1100,0,Kentucky,21039
1101,0,Kentucky,21187
1102,0,Kentucky,21169
1103,0,Kentucky,21095
1104,0,Kentucky,21153
1105,0,Kentucky,21013
1106,0,Kentucky,21237
1107,0,Kentucky,21063
1108,0,Kentucky,21129
1109,0,Kentucky,21065
1110,0,Kentucky,21201
1111,0,Louisiana,22051
1112,0,Louisiana,22071
1113,0,Louisiana,22017
1114,0,Louisiana,22109
1115,0,Louisiana,22103
1116,0,Louisiana,22089
1117,0,Louisiana,22095
1118,0,Louisiana,22057
1119,0,Louisiana,22015
1120,0,Louisiana,22087
1121,0,Louisiana,22005
1122,0,Louisiana,22117
1123,0,Louisiana,22033
1124,0,Louisiana,22121
1125,0,Louisiana,22119
1126,0,Louisiana,22097
1127,0,Louisiana,22093
1128,0,Louisiana,22075
1129,0,Louisiana,22063
1130,0,Louisiana,22055
1131,0,Louisiana,22047
1132,0,Louisiana,22045
1133,0,Louisiana,22019
1134,0,Louisiana,22007
1135,0,Louisiana,22105
1136,0,Louisiana,22079
1137,0,Louisiana,22031
1138,0,Louisiana,22025
1139,0,Louisiana,22101
1140,0,Louisiana,22073
1141,0,Louisiana,22039
1142,0,Louisiana,22027
1143,0,Louisiana,22013
1144,0,Louisiana,22011
1145,0,Louisiana,22009
1146,0,Louisiana,22001
1147,0,Louisiana,22099
1148,0,Louisiana,22083
1149,0,Louisiana,22069
1150,0,Louisiana,22061
